Sample_2	Site_2	Mass_2	C2	H2	O2	N2	S2	P2	MolForm_2	El_comp_2	Class_2
BJ_E4	BJ	502.2082198	26	33	9	1	0	0	C26H33O9N	CHON	Lignin
BJ_E4	BJ	502.1906369	26	33	7	1	1	0	C26H33O7NS	CHONS	Lignin
BJ_E4	BJ	486.2134235	26	33	8	1	0	0	C26H33O8N	CHON	Lignin
BJ_E4	BJ	482.2296363	26	33	6	3	0	0	C26H33O6N3	CHON	Lignin
BJ_E4	BJ	470.2183193	26	33	7	1	0	0	C26H33O7N	CHON	Lignin
BJ_E4	BJ	713.2379304	37	47	8	0	2	1	C37H47O8S2P	CHOSP	Lignin
BJ_E4	BJ	697.2426417	37	47	7	0	2	1	C37H47O7S2P	CHOSP	Lignin
BJ_E4	BJ	597.3250822	37	47	3	2	0	1	C37H47O3N2P	CHONP	UnsatHC
BJ_E4	BJ	584.320271	37	47	3	1	1	0	C37H47O3NS	CHONS	UnsatHC
BJ_E4	BJ	714.4528903	48	61	4	1	0	0	C48H61O4N	CHON	UnsatHC
BJ_E4	BJ	804.3343372	44	56	9	1	1	1	C44H56O9NSP	CHONSP	Lignin
BJ_E4	BJ	675.4166257	44	56	4	2	0	0	C44H56O4N2	CHON	UnsatHC
BJ_E4	BJ	527.1520887	22	28	13	2	0	0	C22H28O13N2	CHON	Lignin
BJ_E4	BJ	514.2882462	33	42	2	1	0	1	C33H42O2NP	CHONP	UnsatHC
BJ_E4	BJ	498.2932269	33	42	1	1	0	1	C33H42ONP	CHONP	UnsatHC
BJ_E4	BJ	479.1493145	22	28	8	2	1	0	C22H28O8N2S	CHONS	Lignin
BJ_E4	BJ	463.1543686	22	28	7	2	1	0	C22H28O7N2S	CHONS	Lignin
BJ_E4	BJ	435.166022	22	28	9	0	0	0	C22H28O9	CHO	Lignin
BJ_E4	BJ	435.1481572	22	28	7	0	1	0	C22H28O7S	CHOS	Lignin
BJ_E4	BJ	419.1711091	22	28	8	0	0	0	C22H28O8	CHO	Lignin
BJ_E4	BJ	419.1534872	22	28	6	0	1	0	C22H28O6S	CHOS	Lignin
BJ_E4	BJ	415.1872902	22	28	6	2	0	0	C22H28O6N2	CHON	Lignin
BJ_E4	BJ	403.1761689	22	28	7	0	0	0	C22H28O7	CHO	Lignin
BJ_E4	BJ	387.1811972	22	28	6	0	0	0	C22H28O6	CHO	Lignin
BJ_E4	BJ	371.1864247	22	28	5	0	0	0	C22H28O5	CHO	Lignin
BJ_E4	BJ	355.191397	22	28	4	0	0	0	C22H28O4	CHO	Lignin
BJ_E4	BJ	317.0270701	11	14	5	2	2	0	C11H14O5N2S2	CHONS	Lignin
BJ_E4	BJ	305.0335694	11	14	8	0	1	0	C11H14O8S	CHOS	Tannin
BJ_E4	BJ	305.0158055	11	14	6	0	2	0	C11H14O6S2	CHOS	Lignin
BJ_E4	BJ	301.0500162	11	14	6	2	1	0	C11H14O6N2S	CHONS	Lignin
BJ_E4	BJ	289.0386798	11	14	7	0	1	0	C11H14O7S	CHOS	Lignin
BJ_E4	BJ	289.0208749	11	14	5	0	2	0	C11H14O5S2	CHOS	Lignin
BJ_E4	BJ	285.0727368	11	14	7	2	0	0	C11H14O7N2	CHON	Lignin
BJ_E4	BJ	273.0614653	11	14	8	0	0	0	C11H14O8	CHO	Tannin
BJ_E4	BJ	273.0438044	11	14	6	0	1	0	C11H14O6S	CHOS	Lignin
BJ_E4	BJ	273.0260965	11	14	4	0	2	0	C11H14O4S2	CHOS	Lignin
BJ_E4	BJ	269.0777927	11	14	6	2	0	0	C11H14O6N2	CHON	Lignin
BJ_E4	BJ	269.0601248	11	14	4	2	1	0	C11H14O4N2S	CHONS	Lignin
BJ_E4	BJ	257.0665819	11	14	7	0	0	0	C11H14O7	CHO	Lignin
BJ_E4	BJ	257.048864	11	14	5	0	1	0	C11H14O5S	CHOS	Lignin
BJ_E4	BJ	253.0830015	11	14	5	2	0	0	C11H14O5N2	CHON	Lignin
BJ_E4	BJ	241.0716992	11	14	6	0	0	0	C11H14O6	CHO	Lignin
BJ_E4	BJ	241.0539533	11	14	4	0	1	0	C11H14O4S	CHOS	Lignin
BJ_E4	BJ	237.0880699	11	14	4	2	0	0	C11H14O4N2	CHON	Lignin
BJ_E4	BJ	225.0768149	11	14	5	0	0	0	C11H14O5	CHO	Lignin
BJ_E4	BJ	225.0590739	11	14	3	0	1	0	C11H14O3S	CHOS	Lignin
BJ_E4	BJ	221.0931706	11	14	3	2	0	0	C11H14O3N2	CHON	Lignin
BJ_E4	BJ	209.0819416	11	14	4	0	0	0	C11H14O4	CHO	Lignin
BJ_E4	BJ	193.0870641	11	14	3	0	0	0	C11H14O3	CHO	Lignin
BJ_E4	BJ	177.092173	11	14	2	0	0	0	C11H14O2	CHO	Lignin
BJ_E4	BJ	898.4202461	51	65	11	1	1	0	C51H65O11NS	CHONS	Lignin
BJ_E4	BJ	753.2689457	40	51	8	0	2	1	C40H51O8S2P	CHOSP	Lignin
BJ_E4	BJ	752.310941	40	51	11	1	1	0	C40H51O11NS	CHONS	Lignin
BJ_E4	BJ	705.2842057	40	51	5	0	2	1	C40H51O5S2P	CHOSP	Lignin
BJ_E4	BJ	672.3361744	40	51	6	1	1	0	C40H51O6NS	CHONS	Lignin
BJ_E4	BJ	570.2456188	29	37	9	3	0	0	C29H37O9N3	CHON	Lignin
BJ_E4	BJ	558.2344508	29	37	10	1	0	0	C29H37O10N	CHON	Lignin
BJ_E4	BJ	558.2166709	29	37	8	1	1	0	C29H37O8NS	CHONS	Lignin
BJ_E4	BJ	538.2559968	29	37	7	3	0	0	C29H37O7N3	CHON	Lignin
BJ_E4	BJ	715.4299541	47	60	2	2	1	0	C47H60O2N2S	CHONS	UnsatHC
BJ_E4	BJ	762.525267	54	69	2	1	0	0	C54H69O2N	CHON	UnsatHC
BJ_E4	BJ	460.0916938	18	23	11	1	1	0	C18H23O11NS	CHONS	Lignin
BJ_E4	BJ	424.1182988	18	23	7	3	1	0	C18H23O7N3S	CHONS	Lignin
BJ_E4	BJ	412.1248126	18	23	10	1	0	0	C18H23O10N	CHON	Lignin
BJ_E4	BJ	408.1411127	18	23	8	3	0	0	C18H23O8N3	CHON	Lignin
BJ_E4	BJ	396.1299282	18	23	9	1	0	0	C18H23O9N	CHON	Lignin
BJ_E4	BJ	392.1283743	18	23	5	3	1	0	C18H23O5N3S	CHONS	Lignin
BJ_E4	BJ	380.1349971	18	23	8	1	0	0	C18H23O8N	CHON	Lignin
BJ_E4	BJ	380.1171873	18	23	6	1	1	0	C18H23O6NS	CHONS	Lignin
BJ_E4	BJ	376.1512699	18	23	6	3	0	0	C18H23O6N3	CHON	Lignin
BJ_E4	BJ	364.1402761	18	23	7	1	0	0	C18H23O7N	CHON	Lignin
BJ_E4	BJ	364.1222682	18	23	5	1	1	0	C18H23O5NS	CHONS	Lignin
BJ_E4	BJ	360.1564516	18	23	5	3	0	0	C18H23O5N3	CHON	Lignin
BJ_E4	BJ	348.1452428	18	23	6	1	0	0	C18H23O6N	CHON	Lignin
BJ_E4	BJ	344.1616379	18	23	4	3	0	0	C18H23O4N3	CHON	Lignin
BJ_E4	BJ	332.150346	18	23	5	1	0	0	C18H23O5N	CHON	Lignin
BJ_E4	BJ	316.1554362	18	23	4	1	0	0	C18H23O4N	CHON	Lignin
BJ_E4	BJ	300.1605102	18	23	3	1	0	0	C18H23O3N	CHON	Lignin
BJ_E4	BJ	773.3216384	43	55	5	2	2	1	C43H55O5N2S2P	CHONSP	UnsatHC
BJ_E4	BJ	772.3813022	43	55	10	3	0	0	C43H55O10N3	CHON	Lignin
BJ_E4	BJ	745.3156179	43	55	5	0	2	1	C43H55O5S2P	CHOSP	UnsatHC
BJ_E4	BJ	680.3776606	43	55	4	1	1	0	C43H55O4NS	CHONS	UnsatHC
BJ_E4	BJ	664.382861	43	55	3	1	1	0	C43H55O3NS	CHONS	UnsatHC
BJ_E4	BJ	632.3928898	43	55	1	1	1	0	C43H55ONS	CHONS	UnsatHC
BJ_E4	BJ	739.4664878	50	64	1	2	1	0	C50H64ON2S	CHONS	UnsatHC
BJ_E4	BJ	507.1869754	25	32	11	0	0	0	C25H32O11	CHO	Lignin
BJ_E4	BJ	507.1693925	25	32	9	0	1	0	C25H32O9S	CHOS	Lignin
BJ_E4	BJ	491.1923717	25	32	10	0	0	0	C25H32O10	CHO	Lignin
BJ_E4	BJ	491.1744508	25	32	8	0	1	0	C25H32O8S	CHOS	Lignin
BJ_E4	BJ	475.1972241	25	32	9	0	0	0	C25H32O9	CHO	Lignin
BJ_E4	BJ	459.2023324	25	32	8	0	0	0	C25H32O8	CHO	Lignin
BJ_E4	BJ	443.2073242	25	32	7	0	0	0	C25H32O7	CHO	Lignin
BJ_E4	BJ	819.5277623	57	73	2	0	0	1	C57H73O2P	CHOP	UnsatHC
BJ_E4	BJ	642.266817	32	41	11	3	0	0	C32H41O11N3	CHON	Lignin
BJ_E4	BJ	631.2314514	32	41	11	0	0	1	C32H41O11P	CHOP	Lignin
BJ_E4	BJ	674.3254641	39	50	7	1	0	1	C39H50O7NP	CHONP	Lignin
BJ_E4	BJ	809.3830629	49	63	4	0	2	1	C49H63O4S2P	CHOSP	UnsatHC
BJ_E4	BJ	730.2648253	35	45	12	3	1	0	C35H45O12N3S	CHONS	Lignin
BJ_E4	BJ	718.2540008	35	45	13	1	1	0	C35H45O13NS	CHONS	Lignin
BJ_E4	BJ	717.3465698	42	54	8	0	1	0	C42H54O8S	CHOS	Lignin
BJ_E4	BJ	712.455536	49	63	1	1	1	0	C49H63ONS	CHONS	UnsatHC
BJ_E4	BJ	683.2386542	35	45	6	2	2	1	C35H45O6N2S2P	CHONSP	Lignin
BJ_E4	BJ	675.1779616	28	36	19	0	0	0	C28H36O19	CHO	Tannin
BJ_E4	BJ	622.2840952	35	45	7	1	1	0	C35H45O7NS	CHONS	Lignin
BJ_E4	BJ	591.2196247	28	36	12	2	0	0	C28H36O12N2	CHON	Lignin
BJ_E4	BJ	587.2865259	35	45	2	2	1	1	C35H45O2N2SP	CHONSP	UnsatHC
BJ_E4	BJ	579.1903031	28	36	11	0	1	0	C28H36O11S	CHOS	Lignin
BJ_E4	BJ	559.2120252	28	36	8	2	1	0	C28H36O8N2S	CHONS	Lignin
BJ_E4	BJ	547.2008064	28	36	9	0	1	0	C28H36O9S	CHOS	Lignin
BJ_E4	BJ	543.2349716	28	36	9	2	0	0	C28H36O9N2	CHON	Lignin
BJ_E4	BJ	543.2170397	28	36	7	2	1	0	C28H36O7N2S	CHONS	Lignin
BJ_E4	BJ	531.2236514	28	36	10	0	0	0	C28H36O10	CHO	Lignin
BJ_E4	BJ	527.2398552	28	36	8	2	0	0	C28H36O8N2	CHON	Lignin
BJ_E4	BJ	515.2285865	28	36	9	0	0	0	C28H36O9	CHO	Lignin
BJ_E4	BJ	500.1232546	21	27	11	1	1	0	C21H27O11NS	CHONS	Lignin
BJ_E4	BJ	499.2337861	28	36	8	0	0	0	C28H36O8	CHO	Lignin
BJ_E4	BJ	496.157194	21	27	11	3	0	0	C21H27O11N3	CHON	Lignin
BJ_E4	BJ	496.1394491	21	27	9	3	1	0	C21H27O9N3S	CHONS	Lignin
BJ_E4	BJ	484.1458984	21	27	12	1	0	0	C21H27O12N	CHON	Lignin
BJ_E4	BJ	484.1282695	21	27	10	1	1	0	C21H27O10NS	CHONS	Lignin
BJ_E4	BJ	468.1512072	21	27	11	1	0	0	C21H27O11N	CHON	Lignin
BJ_E4	BJ	468.1335093	21	27	9	1	1	0	C21H27O9NS	CHONS	Lignin
BJ_E4	BJ	467.225948	28	36	4	0	1	0	C28H36O4S	CHOS	Lignin
BJ_E4	BJ	464.1495473	21	27	7	3	1	0	C21H27O7N3S	CHONS	Lignin
BJ_E4	BJ	452.1561628	21	27	10	1	0	0	C21H27O10N	CHON	Lignin
BJ_E4	BJ	436.1613307	21	27	9	1	0	0	C21H27O9N	CHON	Lignin
BJ_E4	BJ	420.1662308	21	27	8	1	0	0	C21H27O8N	CHON	Lignin
BJ_E4	BJ	420.1485869	21	27	6	1	1	0	C21H27O6NS	CHONS	Lignin
BJ_E4	BJ	404.1713557	21	27	7	1	0	0	C21H27O7N	CHON	Lignin
BJ_E4	BJ	400.1878187	21	27	5	3	0	0	C21H27O5N3	CHON	Lignin
BJ_E4	BJ	389.0481585	14	18	7	2	2	0	C14H18O7N2S2	CHONS	Lignin
BJ_E4	BJ	388.176485	21	27	6	1	0	0	C21H27O6N	CHON	Lignin
BJ_E4	BJ	373.071055	14	18	8	2	1	0	C14H18O8N2S	CHONS	Lignin
BJ_E4	BJ	372.1814645	21	27	5	1	0	0	C21H27O5N	CHON	Lignin
BJ_E4	BJ	361.0598211	14	18	9	0	1	0	C14H18O9S	CHOS	Lignin
BJ_E4	BJ	357.0938923	14	18	9	2	0	0	C14H18O9N2	CHON	Lignin
BJ_E4	BJ	356.1866289	21	27	4	1	0	0	C21H27O4N	CHON	Lignin
BJ_E4	BJ	345.0826774	14	18	10	0	0	0	C14H18O10	CHO	Tannin
BJ_E4	BJ	345.0649055	14	18	8	0	1	0	C14H18O8S	CHOS	Lignin
BJ_E4	BJ	341.0988884	14	18	8	2	0	0	C14H18O8N2	CHON	Lignin
BJ_E4	BJ	329.0877012	14	18	9	0	0	0	C14H18O9	CHO	Lignin
BJ_E4	BJ	325.1726173	21	27	1	0	0	1	C21H27OP	CHOP	UnsatHC
BJ_E4	BJ	325.1040687	14	18	7	2	0	0	C14H18O7N2	CHON	Lignin
BJ_E4	BJ	325.0863088	14	18	5	2	1	0	C14H18O5N2S	CHONS	Lignin
BJ_E4	BJ	313.092974	14	18	8	0	0	0	C14H18O8	CHO	Lignin
BJ_E4	BJ	313.0751401	14	18	6	0	1	0	C14H18O6S	CHOS	Lignin
BJ_E4	BJ	309.109201	14	18	6	2	0	0	C14H18O6N2	CHON	Lignin
BJ_E4	BJ	297.0980036	14	18	7	0	0	0	C14H18O7	CHO	Lignin
BJ_E4	BJ	297.0801617	14	18	5	0	1	0	C14H18O5S	CHOS	Lignin
BJ_E4	BJ	297.0625498	14	18	3	0	2	0	C14H18O3S2	CHOS	Lignin
BJ_E4	BJ	293.114264	14	18	5	2	0	0	C14H18O5N2	CHON	Lignin
BJ_E4	BJ	281.1030236	14	18	6	0	0	0	C14H18O6	CHO	Lignin
BJ_E4	BJ	281.0852087	14	18	4	0	1	0	C14H18O4S	CHOS	Lignin
BJ_E4	BJ	281.0675968	14	18	2	0	2	0	C14H18O2S2	CHOS	Lignin
BJ_E4	BJ	277.1192943	14	18	4	2	0	0	C14H18O4N2	CHON	Lignin
BJ_E4	BJ	265.1081208	14	18	5	0	0	0	C14H18O5	CHO	Lignin
BJ_E4	BJ	249.1131658	14	18	4	0	0	0	C14H18O4	CHO	Lignin
BJ_E4	BJ	233.1183053	14	18	3	0	0	0	C14H18O3	CHO	Lignin
BJ_E4	BJ	217.995163	7	9	3	1	2	0	C7H9O3NS2	CHONS	Lignin
BJ_E4	BJ	186.0230693	7	9	3	1	1	0	C7H9O3NS	CHONS	Lignin
BJ_E4	BJ	801.4301496	52	67	1	0	2	1	C52H67OS2P	CHOSP	UnsatHC
BJ_E4	BJ	753.4803931	52	67	2	0	0	1	C52H67O2P	CHOP	UnsatHC
BJ_E4	BJ	727.2890183	38	49	12	0	0	1	C38H49O12P	CHOP	Lignin
BJ_E4	BJ	695.2991609	38	49	10	0	0	1	C38H49O10P	CHOP	Lignin
BJ_E4	BJ	582.3408508	38	49	2	1	1	0	C38H49O2NS	CHONS	UnsatHC
BJ_E4	BJ	631.2508683	31	40	12	2	0	0	C31H40O12N2	CHON	Lignin
BJ_E4	BJ	619.2038985	31	40	9	0	2	0	C31H40O9S2	CHOS	Lignin
BJ_E4	BJ	583.2659318	31	40	9	2	0	0	C31H40O9N2	CHON	Lignin
BJ_E4	BJ	580.2403974	31	40	4	3	1	1	C31H40O4N3SP	CHONSP	Lignin
BJ_E4	BJ	568.247247	31	40	7	1	0	1	C31H40O7NP	CHONP	Lignin
BJ_E4	BJ	825.5016766	55	71	4	0	0	1	C55H71O4P	CHOP	UnsatHC
BJ_E4	BJ	552.1837405	24	31	12	3	0	0	C24H31O12N3	CHON	Lignin
BJ_E4	BJ	508.1822853	24	31	11	1	0	0	C24H31O11N	CHON	Lignin
BJ_E4	BJ	508.1649294	24	31	9	1	1	0	C24H31O9NS	CHONS	Lignin
BJ_E4	BJ	492.1874375	24	31	10	1	0	0	C24H31O10N	CHON	Lignin
BJ_E4	BJ	476.1926749	24	31	9	1	0	0	C24H31O9N	CHON	Lignin
BJ_E4	BJ	476.175007	24	31	7	1	1	0	C24H31O7NS	CHONS	Lignin
BJ_E4	BJ	460.1976572	24	31	8	1	0	0	C24H31O8N	CHON	Lignin
BJ_E4	BJ	460.1799073	24	31	6	1	1	0	C24H31O6NS	CHONS	Lignin
BJ_E4	BJ	456.2141572	24	31	6	3	0	0	C24H31O6N3	CHON	Lignin
BJ_E4	BJ	444.202633	24	31	7	1	0	0	C24H31O7N	CHON	Lignin
BJ_E4	BJ	428.20769	24	31	6	1	0	0	C24H31O6N	CHON	Lignin
BJ_E4	BJ	424.2241642	24	31	4	3	0	0	C24H31O4N3	CHON	Lignin
BJ_E4	BJ	412.1951331	24	31	3	1	1	0	C24H31O3NS	CHONS	Lignin
BJ_E4	BJ	396.2178976	24	31	4	1	0	0	C24H31O4N	CHON	Lignin
BJ_E4	BJ	799.2748633	41	53	10	0	2	1	C41H53O10S2P	CHOSP	Lignin
BJ_E4	BJ	750.331729	41	53	10	1	1	0	C41H53O10NS	CHONS	Lignin
BJ_E4	BJ	719.3357403	41	53	9	0	0	1	C41H53O9P	CHOP	Lignin
BJ_E4	BJ	755.2407469	34	44	19	0	0	0	C34H44O19	CHO	Lignin
BJ_E4	BJ	671.2820597	34	44	12	2	0	0	C34H44O12N2	CHON	Lignin
BJ_E4	BJ	640.2327545	34	44	5	1	2	1	C34H44O5NS2P	CHONSP	Lignin
BJ_E4	BJ	624.2379695	34	44	4	1	2	1	C34H44O4NS2P	CHONSP	UnsatHC
BJ_E4	BJ	547.2885819	34	44	4	0	1	0	C34H44O4S	CHOS	UnsatHC
BJ_E4	BJ	401.1087449	17	22	11	0	0	0	C17H22O11	CHO	Lignin
BJ_E4	BJ	397.1252989	17	22	9	2	0	0	C17H22O9N2	CHON	Lignin
BJ_E4	BJ	385.1139041	17	22	10	0	0	0	C17H22O10	CHO	Lignin
BJ_E4	BJ	381.1302639	17	22	8	2	0	0	C17H22O8N2	CHON	Lignin
BJ_E4	BJ	381.1123941	17	22	6	2	1	0	C17H22O6N2S	CHONS	Lignin
BJ_E4	BJ	378.1045918	17	22	3	3	1	1	C17H22O3N3SP	CHONSP	Lignin
BJ_E4	BJ	369.1190034	17	22	9	0	0	0	C17H22O9	CHO	Lignin
BJ_E4	BJ	365.135324	17	22	7	2	0	0	C17H22O7N2	CHON	Lignin
BJ_E4	BJ	353.1241106	17	22	8	0	0	0	C17H22O8	CHO	Lignin
BJ_E4	BJ	349.1403998	17	22	6	2	0	0	C17H22O6N2	CHON	Lignin
BJ_E4	BJ	337.1293112	17	22	7	0	0	0	C17H22O7	CHO	Lignin
BJ_E4	BJ	321.1343551	17	22	6	0	0	0	C17H22O6	CHO	Lignin
BJ_E4	BJ	317.1507064	17	22	4	2	0	0	C17H22O4N2	CHON	Lignin
BJ_E4	BJ	305.1394008	17	22	5	0	0	0	C17H22O5	CHO	Lignin
BJ_E4	BJ	301.1557166	17	22	3	2	0	0	C17H22O3N2	CHON	Lignin
BJ_E4	BJ	289.1444452	17	22	4	0	0	0	C17H22O4	CHO	Lignin
BJ_E4	BJ	790.3811357	44	57	12	1	0	0	C44H57O12N	CHON	Lignin
BJ_E4	BJ	592.2149444	27	35	12	3	0	0	C27H35O12N3	CHON	Lignin
BJ_E4	BJ	564.1908709	27	35	10	1	1	0	C27H35O10NS	CHONS	Lignin
BJ_E4	BJ	548.2135985	27	35	11	1	0	0	C27H35O11N	CHON	Lignin
BJ_E4	BJ	548.1959356	27	35	9	1	1	0	C27H35O9NS	CHONS	Lignin
BJ_E4	BJ	532.2187215	27	35	10	1	0	0	C27H35O10N	CHON	Lignin
BJ_E4	BJ	528.2353662	27	35	8	3	0	0	C27H35O8N3	CHON	Lignin
BJ_E4	BJ	516.2240594	27	35	9	1	0	0	C27H35O9N	CHON	Lignin
BJ_E4	BJ	516.2062385	27	35	7	1	1	0	C27H35O7NS	CHONS	Lignin
BJ_E4	BJ	496.2453785	27	35	6	3	0	0	C27H35O6N3	CHON	Lignin
BJ_E4	BJ	712.2536937	37	48	7	1	2	1	C37H48O7NS2P	CHONSP	Lignin
BJ_E4	BJ	711.3133309	37	48	12	2	0	0	C37H48O12N2	CHON	Lignin
BJ_E4	BJ	680.263573	37	48	5	1	2	1	C37H48O5NS2P	CHONSP	Lignin
BJ_E4	BJ	631.321047	37	48	5	2	1	0	C37H48O5N2S	CHONS	Lignin
BJ_E4	BJ	619.309866	37	48	6	0	1	0	C37H48O6S	CHOS	Lignin
BJ_E4	BJ	616.2841322	37	48	1	1	2	1	C37H48ONS2P	CHONSP	UnsatHC
BJ_E4	BJ	686.4400146	47	61	1	1	1	0	C47H61ONS	CHONS	UnsatHC
BJ_E4	BJ	849.5396586	57	74	2	2	1	0	C57H74O2N2S	CHONS	UnsatHC
BJ_E4	BJ	767.3217486	40	52	11	2	1	0	C40H52O11N2S	CHONS	Lignin
BJ_E4	BJ	743.4598999	50	65	3	0	0	1	C50H65O3P	CHOP	UnsatHC
BJ_E4	BJ	711.4699853	50	65	1	0	0	1	C50H65OP	CHOP	UnsatHC
BJ_E4	BJ	703.3242117	40	52	5	2	2	0	C40H52O5N2S2	CHONS	Lignin
BJ_E4	BJ	694.4990119	50	65	1	1	0	0	C50H65ON	CHON	UnsatHC
BJ_E4	BJ	681.1888643	30	39	12	2	1	1	C30H39O12N2SP	CHONSP	Lignin
BJ_E4	BJ	672.3105515	40	52	2	1	2	1	C40H52O2NS2P	CHONSP	UnsatHC
BJ_E4	BJ	616.2332335	30	39	9	3	1	0	C30H39O9N3S	CHONS	Lignin
BJ_E4	BJ	588.2447518	30	39	11	1	0	0	C30H39O11N	CHON	Lignin
BJ_E4	BJ	584.2616394	30	39	9	3	0	0	C30H39O9N3	CHON	Lignin
BJ_E4	BJ	556.2551351	30	39	9	1	0	0	C30H39O9N	CHON	Lignin
BJ_E4	BJ	552.271784	30	39	7	3	0	0	C30H39O7N3	CHON	Lignin
BJ_E4	BJ	525.2236232	30	39	4	0	1	1	C30H39O4SP	CHOSP	Lignin
BJ_E4	BJ	485.1414762	20	26	12	2	0	0	C20H26O12N2	CHON	Lignin
BJ_E4	BJ	469.1286531	20	26	9	2	1	0	C20H26O9N2S	CHONS	Lignin
BJ_E4	BJ	437.1387826	20	26	7	2	1	0	C20H26O7N2S	CHONS	Lignin
BJ_E4	BJ	409.1503183	20	26	9	0	0	0	C20H26O9	CHO	Lignin
BJ_E4	BJ	405.1666464	20	26	7	2	0	0	C20H26O7N2	CHON	Lignin
BJ_E4	BJ	393.1554818	20	26	8	0	0	0	C20H26O8	CHO	Lignin
BJ_E4	BJ	377.1606086	20	26	7	0	0	0	C20H26O7	CHO	Lignin
BJ_E4	BJ	373.1768163	20	26	5	2	0	0	C20H26O5N2	CHON	Lignin
BJ_E4	BJ	361.1656174	20	26	6	0	0	0	C20H26O6	CHO	Lignin
BJ_E4	BJ	357.1818368	20	26	4	2	0	0	C20H26O4N2	CHON	Lignin
BJ_E4	BJ	345.1707588	20	26	5	0	0	0	C20H26O5	CHO	Lignin
BJ_E4	BJ	329.1758626	20	26	4	0	0	0	C20H26O4	CHO	Lignin
BJ_E4	BJ	290.0340092	10	13	7	1	1	0	C10H13O7NS	CHONS	Tannin
BJ_E4	BJ	290.0162663	10	13	5	1	2	0	C10H13O5NS2	CHONS	Lignin
BJ_E4	BJ	274.039044	10	13	6	1	1	0	C10H13O6NS	CHONS	Lignin
BJ_E4	BJ	274.0213021	10	13	4	1	2	0	C10H13O4NS2	CHONS	Lignin
BJ_E4	BJ	258.0618907	10	13	7	1	0	0	C10H13O7N	CHON	Tannin
BJ_E4	BJ	258.0441668	10	13	5	1	1	0	C10H13O5NS	CHONS	Lignin
BJ_E4	BJ	242.0669452	10	13	6	1	0	0	C10H13O6N	CHON	Lignin
BJ_E4	BJ	242.0492043	10	13	4	1	1	0	C10H13O4NS	CHONS	Lignin
BJ_E4	BJ	226.0720631	10	13	5	1	0	0	C10H13O5N	CHON	Lignin
BJ_E4	BJ	226.0542992	10	13	3	1	1	0	C10H13O3NS	CHONS	Lignin
BJ_E4	BJ	210.0771921	10	13	4	1	0	0	C10H13O4N	CHON	Lignin
BJ_E4	BJ	210.0593952	10	13	2	1	1	0	C10H13O2NS	CHONS	Lignin
BJ_E4	BJ	194.0822749	10	13	3	1	0	0	C10H13O3N	CHON	Lignin
BJ_E4	BJ	178.0873981	10	13	2	1	0	0	C10H13O2N	CHON	Lignin
BJ_E4	BJ	943.4406832	53	69	13	0	0	1	C53H69O13P	CHOP	Lignin
BJ_E4	BJ	750.5254545	53	69	2	1	0	0	C53H69O2N	CHON	UnsatHC
BJ_E4	BJ	840.3188911	43	56	12	1	1	1	C43H56O12NSP	CHONSP	Lignin
BJ_E4	BJ	628.2766187	33	43	11	1	0	0	C33H43O11N	CHON	Lignin
BJ_E4	BJ	577.2657437	33	43	3	2	1	1	C33H43O3N2SP	CHONSP	UnsatHC
BJ_E4	BJ	867.3449882	46	60	12	0	2	0	C46H60O12S2	CHOS	Lignin
BJ_E4	BJ	687.4528577	46	60	3	2	0	0	C46H60O3N2	CHON	UnsatHC
BJ_E4	BJ	561.1461812	23	30	16	0	0	0	C23H30O16	CHO	Tannin
BJ_E4	BJ	529.1562637	23	30	14	0	0	0	C23H30O14	CHO	Lignin
BJ_E4	BJ	449.1815505	23	30	9	0	0	0	C23H30O9	CHO	Lignin
BJ_E4	BJ	433.1688797	23	30	6	0	1	0	C23H30O6S	CHOS	Lignin
BJ_E4	BJ	417.1918766	23	30	7	0	0	0	C23H30O7	CHO	Lignin
BJ_E4	BJ	385.2019526	23	30	5	0	0	0	C23H30O5	CHO	Lignin
BJ_E4	BJ	717.2325171	36	47	9	0	2	1	C36H47O9S2P	CHOSP	Lignin
BJ_E4	BJ	684.302484	36	47	12	1	0	0	C36H47O12N	CHON	Lignin
BJ_E4	BJ	601.3022043	36	47	2	2	1	1	C36H47O2N2SP	CHONSP	UnsatHC
BJ_E4	BJ	588.3328973	36	47	6	1	0	0	C36H47O6N	CHON	Lignin
BJ_E4	BJ	572.3203872	36	47	3	1	1	0	C36H47O3NS	CHONS	UnsatHC
BJ_E4	BJ	741.2688168	39	51	8	0	2	1	C39H51O8S2P	CHOSP	Lignin
BJ_E4	BJ	673.3058833	39	51	2	2	2	1	C39H51O2N2S2P	CHONSP	UnsatHC
BJ_E4	BJ	625.3385481	39	51	1	2	1	1	C39H51ON2SP	CHONSP	UnsatHC
BJ_E4	BJ	549.2089158	26	34	11	2	0	0	C26H34O11N2	CHON	Lignin
BJ_E4	BJ	549.1914739	26	34	9	2	1	0	C26H34O9N2S	CHONS	Lignin
BJ_E4	BJ	534.1898288	26	34	9	1	0	1	C26H34O9NP	CHONP	Lignin
BJ_E4	BJ	521.1849255	26	34	9	0	1	0	C26H34O9S	CHOS	Lignin
BJ_E4	BJ	517.2012725	26	34	7	2	1	0	C26H34O7N2S	CHONS	Lignin
BJ_E4	BJ	505.2078524	26	34	10	0	0	0	C26H34O10	CHO	Lignin
BJ_E4	BJ	501.2244098	26	34	8	2	0	0	C26H34O8N2	CHON	Lignin
